I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
-187959,-208549,55273,-52267,137741,89210,NotSpoofed
-187958,-208548,55274,-52266,137742,89211,NotSpoofed
-187957,-208547,55275,-52265,137743,89212,NotSpoofed
-187956,-208546,55276,-52264,137744,89213,NotSpoofed
-187955,-208545,55277,-52263,137745,89214,NotSpoofed
-187954,-208544,55278,-52262,137746,89215,NotSpoofed
-187953,-208543,55279,-52261,137747,89216,NotSpoofed
-187952,-208542,55280,-52260,137748,89217,NotSpoofed
-187951,-208541,55281,-52259,137749,89218,NotSpoofed
-187950,-208540,55282,-52258,137750,89219,NotSpoofed
-187949,-208539,55283,-52257,137751,89220,NotSpoofed
-187948,-208538,55284,-52256,137752,89221,NotSpoofed
-187947,-208537,55285,-52255,137753,89222,NotSpoofed
-187946,-208536,55286,-52254,137754,89223,NotSpoofed
-187945,-208535,55287,-52253,137755,89224,NotSpoofed
-187944,-208534,55288,-52252,137756,89225,NotSpoofed
-187943,-208533,55289,-52251,137757,89226,NotSpoofed
-187942,-208532,55290,-52250,137758,89227,NotSpoofed
-187941,-208531,55291,-52249,137759,89228,NotSpoofed
-187940,-208530,55292,-52248,137760,89229,NotSpoofed
-187939,-208529,55293,-52247,137761,89230,NotSpoofed
-187938,-208528,55294,-52246,137762,89231,NotSpoofed
-187937,-208527,55295,-52245,137763,89232,NotSpoofed
-187936,-208526,55296,-52244,137764,89233,NotSpoofed
-187935,-208525,55297,-52243,137765,89234,NotSpoofed
-187934,-208524,55298,-52242,137766,89235,NotSpoofed
-187933,-208523,55299,-52241,137767,89236,NotSpoofed
-187932,-208522,55300,-52240,137768,89237,NotSpoofed
-187931,-208521,55301,-52239,137769,89238,NotSpoofed
-187930,-208520,55302,-52238,137770,89239,NotSpoofed
-187929,-208519,55303,-52237,137771,89240,NotSpoofed
-187928,-208518,55304,-52236,137772,89241,NotSpoofed
-187927,-208517,55305,-52235,137773,89242,NotSpoofed
-187926,-208516,55306,-52234,137774,89243,NotSpoofed
-187925,-208515,55307,-52233,137775,89244,NotSpoofed
-187924,-208514,55308,-52232,137776,89245,NotSpoofed
-187923,-208513,55309,-52231,137777,89246,NotSpoofed
-187922,-208512,55310,-52230,137778,89247,NotSpoofed
-187921,-208511,55311,-52229,137779,89248,NotSpoofed
-187920,-208510,55312,-52228,137780,89249,NotSpoofed
-187919,-208509,55313,-52227,137781,89250,NotSpoofed
-187918,-208508,55314,-52226,137782,89251,NotSpoofed
-187917,-208507,55315,-52225,137783,89252,NotSpoofed
-187916,-208506,55316,-52224,137784,89253,NotSpoofed
-187915,-208505,55317,-52223,137785,89254,NotSpoofed
-187914,-208504,55318,-52222,137786,89255,NotSpoofed
-187913,-208503,55319,-52221,137787,89256,NotSpoofed
-187912,-208502,55320,-52220,137788,89257,NotSpoofed
-187911,-208501,55321,-52219,137789,89258,NotSpoofed
-187910,-208500,55322,-52218,137790,89259,NotSpoofed
-187909,-208499,55323,-52217,137791,89260,NotSpoofed
-187908,-208498,55324,-52216,137792,89261,NotSpoofed
-187907,-208497,55325,-52215,137793,89262,NotSpoofed
-187906,-208496,55326,-52214,137794,89263,NotSpoofed
-187905,-208495,55327,-52213,137795,89264,NotSpoofed
-187904,-208494,55328,-52212,137796,89265,NotSpoofed
-187903,-208493,55329,-52211,137797,89266,NotSpoofed
-187902,-208492,55330,-52210,137798,89267,NotSpoofed
-187901,-208491,55331,-52209,137799,89268,NotSpoofed
-187900,-208490,55332,-52208,137800,89269,NotSpoofed
-187899,-208489,55333,-52207,137801,89270,NotSpoofed
-187898,-208488,55334,-52206,137802,89271,NotSpoofed
-187897,-208487,55335,-52205,137803,89272,NotSpoofed
-187896,-208486,55336,-52204,137804,89273,NotSpoofed
-187895,-208485,55337,-52203,137805,89274,NotSpoofed
-187894,-208484,55338,-52202,137806,89275,NotSpoofed
-187893,-208483,55339,-52201,137807,89276,NotSpoofed
-187892,-208482,55340,-52200,137808,89277,NotSpoofed
-187891,-208481,55341,-52199,137809,89278,NotSpoofed
-187890,-208480,55342,-52198,137810,89279,NotSpoofed
-187889,-208479,55343,-52197,137811,89280,NotSpoofed
-187888,-208478,55344,-52196,137812,89281,NotSpoofed
-187887,-208477,55345,-52195,137813,89282,NotSpoofed
-187886,-208476,55346,-52194,137814,89283,NotSpoofed
-187885,-208475,55347,-52193,137815,89284,NotSpoofed
-187884,-208474,55348,-52192,137816,89285,NotSpoofed
-187883,-208473,55349,-52191,137817,89286,NotSpoofed
-187882,-208472,55350,-52190,137818,89287,NotSpoofed
-187881,-208471,55351,-52189,137819,89288,NotSpoofed
-187880,-208470,55352,-52188,137820,89289,NotSpoofed
-187879,-208469,55353,-52187,137821,89290,NotSpoofed
-187878,-208468,55354,-52186,137822,89291,NotSpoofed
-187877,-208467,55355,-52185,137823,89292,NotSpoofed
-187876,-208466,55356,-52184,137824,89293,NotSpoofed
-187875,-208465,55357,-52183,137825,89294,NotSpoofed
-187874,-208464,55358,-52182,137826,89295,NotSpoofed
-187873,-208463,55359,-52181,137827,89296,NotSpoofed
-187872,-208462,55360,-52180,137828,89297,NotSpoofed
-187871,-208461,55361,-52179,137829,89298,NotSpoofed
-187870,-208460,55362,-52178,137830,89299,NotSpoofed
-187869,-208459,55363,-52177,137831,89300,NotSpoofed
-187868,-208458,55364,-52176,137832,89301,NotSpoofed
-187867,-208457,55365,-52175,137833,89302,NotSpoofed
-187866,-208456,55366,-52174,137834,89303,NotSpoofed
-187865,-208455,55367,-52173,137835,89304,NotSpoofed
-187864,-208454,55368,-52172,137836,89305,NotSpoofed
-187863,-208453,55369,-52171,137837,89306,NotSpoofed
-187862,-208452,55370,-52170,137838,89307,NotSpoofed
-187861,-208451,55371,-52169,137839,89308,NotSpoofed
-187860,-208450,55372,-52168,137840,89309,NotSpoofed
-187859,-208449,55373,-52167,137841,89310,NotSpoofed
-187858,-208448,55374,-52166,137842,89311,NotSpoofed
-187857,-208447,55375,-52165,137843,89312,NotSpoofed
-187856,-208446,55376,-52164,137844,89313,NotSpoofed
-187855,-208445,55377,-52163,137845,89314,NotSpoofed
-187854,-208444,55378,-52162,137846,89315,NotSpoofed
-187853,-208443,55379,-52161,137847,89316,NotSpoofed
-187852,-208442,55380,-52160,137848,89317,NotSpoofed
-187851,-208441,55381,-52159,137849,89318,NotSpoofed
-187850,-208440,55382,-52158,137850,89319,NotSpoofed
-187849,-208439,55383,-52157,137851,89320,NotSpoofed
-187848,-208438,55384,-52156,137852,89321,NotSpoofed
-187847,-208437,55385,-52155,137853,89322,NotSpoofed
-187846,-208436,55386,-52154,137854,89323,NotSpoofed
-187845,-208435,55387,-52153,137855,89324,NotSpoofed
-187844,-208434,55388,-52152,137856,89325,NotSpoofed
-187843,-208433,55389,-52151,137857,89326,NotSpoofed
-187842,-208432,55390,-52150,137858,89327,NotSpoofed
-187841,-208431,55391,-52149,137859,89328,NotSpoofed
-187840,-208430,55392,-52148,137860,89329,NotSpoofed
-187839,-208429,55393,-52147,137861,89330,NotSpoofed
-187838,-208428,55394,-52146,137862,89331,NotSpoofed
-187837,-208427,55395,-52145,137863,89332,NotSpoofed
-187836,-208426,55396,-52144,137864,89333,NotSpoofed
-187835,-208425,55397,-52143,137865,89334,NotSpoofed
-187834,-208424,55398,-52142,137866,89335,NotSpoofed
-187833,-208423,55399,-52141,137867,89336,NotSpoofed
-187832,-208422,55400,-52140,137868,89337,NotSpoofed
-187831,-208421,55401,-52139,137869,89338,NotSpoofed
-187830,-208420,55402,-52138,137870,89339,NotSpoofed
-187829,-208419,55403,-52137,137871,89340,NotSpoofed
-187828,-208418,55404,-52136,137872,89341,NotSpoofed
-187827,-208417,55405,-52135,137873,89342,NotSpoofed
-187826,-208416,55406,-52134,137874,89343,NotSpoofed
-187825,-208415,55407,-52133,137875,89344,NotSpoofed
-187824,-208414,55408,-52132,137876,89345,NotSpoofed
-187823,-208413,55409,-52131,137877,89346,NotSpoofed
-187822,-208412,55410,-52130,137878,89347,NotSpoofed
-187821,-208411,55411,-52129,137879,89348,NotSpoofed
-187820,-208410,55412,-52128,137880,89349,NotSpoofed
-187819,-208409,55413,-52127,137881,89350,NotSpoofed
-187818,-208408,55414,-52126,137882,89351,NotSpoofed
-187817,-208407,55415,-52125,137883,89352,NotSpoofed
-187816,-208406,55416,-52124,137884,89353,NotSpoofed
-187815,-208405,55417,-52123,137885,89354,NotSpoofed
-187814,-208404,55418,-52122,137886,89355,NotSpoofed
-187813,-208403,55419,-52121,137887,89356,NotSpoofed
-187812,-208402,55420,-52120,137888,89357,NotSpoofed
-187811,-208401,55421,-52119,137889,89358,NotSpoofed
-187810,-208400,55422,-52118,137890,89359,NotSpoofed
-187809,-208399,55423,-52117,137891,89360,NotSpoofed
-187808,-208398,55424,-52116,137892,89361,NotSpoofed
-187807,-208397,55425,-52115,137893,89362,NotSpoofed
-187806,-208396,55426,-52114,137894,89363,NotSpoofed
-187805,-208395,55427,-52113,137895,89364,NotSpoofed
-187804,-208394,55428,-52112,137896,89365,NotSpoofed
-187803,-208393,55429,-52111,137897,89366,NotSpoofed
-187802,-208392,55430,-52110,137898,89367,NotSpoofed
-187801,-208391,55431,-52109,137899,89368,NotSpoofed
-187800,-208390,55432,-52108,137900,89369,NotSpoofed
-187799,-208389,55433,-52107,137901,89370,NotSpoofed
-187798,-208388,55434,-52106,137902,89371,NotSpoofed
-187797,-208387,55435,-52105,137903,89372,NotSpoofed
-187796,-208386,55436,-52104,137904,89373,NotSpoofed
-187795,-208385,55437,-52103,137905,89374,NotSpoofed
-187794,-208384,55438,-52102,137906,89375,NotSpoofed
-187793,-208383,55439,-52101,137907,89376,NotSpoofed
-187792,-208382,55440,-52100,137908,89377,NotSpoofed
-187791,-208381,55441,-52099,137909,89378,NotSpoofed
-187790,-208380,55442,-52098,137910,89379,NotSpoofed
-187789,-208379,55443,-52097,137911,89380,NotSpoofed
-187788,-208378,55444,-52096,137912,89381,NotSpoofed
-187787,-208377,55445,-52095,137913,89382,NotSpoofed
-187786,-208376,55446,-52094,137914,89383,NotSpoofed
-187785,-208375,55447,-52093,137915,89384,NotSpoofed
-187784,-208374,55448,-52092,137916,89385,NotSpoofed
-187783,-208373,55449,-52091,137917,89386,NotSpoofed
-187782,-208372,55450,-52090,137918,89387,NotSpoofed
-187781,-208371,55451,-52089,137919,89388,NotSpoofed
-187780,-208370,55452,-52088,137920,89389,NotSpoofed
-187779,-208369,55453,-52087,137921,89390,NotSpoofed
-187778,-208368,55454,-52086,137922,89391,NotSpoofed
-187777,-208367,55455,-52085,137923,89392,NotSpoofed
-187776,-208366,55456,-52084,137924,89393,NotSpoofed
-187775,-208365,55457,-52083,137925,89394,NotSpoofed
-187774,-208364,55458,-52082,137926,89395,NotSpoofed
-187773,-208363,55459,-52081,137927,89396,NotSpoofed
-187772,-208362,55460,-52080,137928,89397,NotSpoofed
-187771,-208361,55461,-52079,137929,89398,NotSpoofed
-187770,-208360,55462,-52078,137930,89399,NotSpoofed
-187769,-208359,55463,-52077,137931,89400,NotSpoofed
-187768,-208358,55464,-52076,137932,89401,NotSpoofed
-187767,-208357,55465,-52075,137933,89402,NotSpoofed
-187766,-208356,55466,-52074,137934,89403,NotSpoofed
-187765,-208355,55467,-52073,137935,89404,NotSpoofed
-187764,-208354,55468,-52072,137936,89405,NotSpoofed
-187763,-208353,55469,-52071,137937,89406,NotSpoofed
-187762,-208352,55470,-52070,137938,89407,NotSpoofed
-187761,-208351,55471,-52069,137939,89408,NotSpoofed
-187760,-208350,55472,-52068,137940,89409,NotSpoofed
-187759,-208349,55473,-52067,137941,89410,NotSpoofed
-187758,-208348,55474,-52066,137942,89411,NotSpoofed
-187757,-208347,55475,-52065,137943,89412,NotSpoofed
-187756,-208346,55476,-52064,137944,89413,NotSpoofed
-187755,-208345,55477,-52063,137945,89414,NotSpoofed
-187754,-208344,55478,-52062,137946,89415,NotSpoofed
-187753,-208343,55479,-52061,137947,89416,NotSpoofed
-187752,-208342,55480,-52060,137948,89417,NotSpoofed
-187751,-208341,55481,-52059,137949,89418,NotSpoofed
-187750,-208340,55482,-52058,137950,89419,NotSpoofed
-187749,-208339,55483,-52057,137951,89420,NotSpoofed
-187748,-208338,55484,-52056,137952,89421,NotSpoofed
-187747,-208337,55485,-52055,137953,89422,NotSpoofed
-187746,-208336,55486,-52054,137954,89423,NotSpoofed
-187745,-208335,55487,-52053,137955,89424,NotSpoofed
-187744,-208334,55488,-52052,137956,89425,NotSpoofed
-187743,-208333,55489,-52051,137957,89426,NotSpoofed
-187742,-208332,55490,-52050,137958,89427,NotSpoofed
-187741,-208331,55491,-52049,137959,89428,NotSpoofed
-187740,-208330,55492,-52048,137960,89429,NotSpoofed
-187739,-208329,55493,-52047,137961,89430,NotSpoofed
-187738,-208328,55494,-52046,137962,89431,NotSpoofed
-187737,-208327,55495,-52045,137963,89432,NotSpoofed
-187736,-208326,55496,-52044,137964,89433,NotSpoofed
-187735,-208325,55497,-52043,137965,89434,NotSpoofed
-187734,-208324,55498,-52042,137966,89435,NotSpoofed
-187733,-208323,55499,-52041,137967,89436,NotSpoofed
-187732,-208322,55500,-52040,137968,89437,NotSpoofed
-187731,-208321,55501,-52039,137969,89438,NotSpoofed
-187730,-208320,55502,-52038,137970,89439,NotSpoofed
-187729,-208319,55503,-52037,137971,89440,NotSpoofed
-187728,-208318,55504,-52036,137972,89441,NotSpoofed
-187727,-208317,55505,-52035,137973,89442,NotSpoofed
-187726,-208316,55506,-52034,137974,89443,NotSpoofed
-187725,-208315,55507,-52033,137975,89444,NotSpoofed
-187724,-208314,55508,-52032,137976,89445,NotSpoofed
-187723,-208313,55509,-52031,137977,89446,NotSpoofed
-187722,-208312,55510,-52030,137978,89447,NotSpoofed
-187721,-208311,55511,-52029,137979,89448,NotSpoofed
-187720,-208310,55512,-52028,137980,89449,NotSpoofed
-187719,-208309,55513,-52027,137981,89450,NotSpoofed
-187718,-208308,55514,-52026,137982,89451,NotSpoofed
-187717,-208307,55515,-52025,137983,89452,NotSpoofed
-187716,-208306,55516,-52024,137984,89453,NotSpoofed
-187715,-208305,55517,-52023,137985,89454,NotSpoofed
-187714,-208304,55518,-52022,137986,89455,NotSpoofed
-187713,-208303,55519,-52021,137987,89456,NotSpoofed
-187712,-208302,55520,-52020,137988,89457,NotSpoofed
-187711,-208301,55521,-52019,137989,89458,NotSpoofed
-187710,-208300,55522,-52018,137990,89459,NotSpoofed
-187709,-208299,55523,-52017,137991,89460,NotSpoofed
-187708,-208298,55524,-52016,137992,89461,NotSpoofed
-187707,-208297,55525,-52015,137993,89462,NotSpoofed
-187706,-208296,55526,-52014,137994,89463,NotSpoofed
-187705,-208295,55527,-52013,137995,89464,NotSpoofed
-187704,-208294,55528,-52012,137996,89465,NotSpoofed
-187703,-208293,55529,-52011,137997,89466,NotSpoofed
-187702,-208292,55530,-52010,137998,89467,NotSpoofed
-187701,-208291,55531,-52009,137999,89468,NotSpoofed
-187700,-208290,55532,-52008,138000,89469,NotSpoofed
-187699,-208289,55533,-52007,138001,89470,NotSpoofed
-187698,-208288,55534,-52006,138002,89471,NotSpoofed
-187697,-208287,55535,-52005,138003,89472,NotSpoofed
-187696,-208286,55536,-52004,138004,89473,NotSpoofed
-187695,-208285,55537,-52003,138005,89474,NotSpoofed
-187694,-208284,55538,-52002,138006,89475,NotSpoofed
-187693,-208283,55539,-52001,138007,89476,NotSpoofed
-187692,-208282,55540,-52000,138008,89477,NotSpoofed
-187691,-208281,55541,-51999,138009,89478,NotSpoofed
-187690,-208280,55542,-51998,138010,89479,NotSpoofed
-187689,-208279,55543,-51997,138011,89480,NotSpoofed
-187688,-208278,55544,-51996,138012,89481,NotSpoofed
-187687,-208277,55545,-51995,138013,89482,NotSpoofed
-187686,-208276,55546,-51994,138014,89483,NotSpoofed
-187685,-208275,55547,-51993,138015,89484,NotSpoofed
-187684,-208274,55548,-51992,138016,89485,NotSpoofed
-187683,-208273,55549,-51991,138017,89486,NotSpoofed
-187682,-208272,55550,-51990,138018,89487,NotSpoofed
-187681,-208271,55551,-51989,138019,89488,NotSpoofed
-187680,-208270,55552,-51988,138020,89489,NotSpoofed
-187679,-208269,55553,-51987,138021,89490,NotSpoofed
-187678,-208268,55554,-51986,138022,89491,NotSpoofed
-187677,-208267,55555,-51985,138023,89492,NotSpoofed
-187676,-208266,55556,-51984,138024,89493,NotSpoofed
-187675,-208265,55557,-51983,138025,89494,NotSpoofed
-187674,-208264,55558,-51982,138026,89495,NotSpoofed
-187673,-208263,55559,-51981,138027,89496,NotSpoofed
-187672,-208262,55560,-51980,138028,89497,NotSpoofed
-187671,-208261,55561,-51979,138029,89498,NotSpoofed
-187670,-208260,55562,-51978,138030,89499,NotSpoofed
-187669,-208259,55563,-51977,138031,89500,NotSpoofed
-187668,-208258,55564,-51976,138032,89501,NotSpoofed
-187667,-208257,55565,-51975,138033,89502,NotSpoofed
-187666,-208256,55566,-51974,138034,89503,NotSpoofed
-187665,-208255,55567,-51973,138035,89504,NotSpoofed
-187664,-208254,55568,-51972,138036,89505,NotSpoofed
-187663,-208253,55569,-51971,138037,89506,NotSpoofed
-187662,-208252,55570,-51970,138038,89507,NotSpoofed
-187661,-208251,55571,-51969,138039,89508,NotSpoofed
-187660,-208250,55572,-51968,138040,89509,NotSpoofed
-187659,-208249,55573,-51967,138041,89510,NotSpoofed
-187658,-208248,55574,-51966,138042,89511,NotSpoofed
-187657,-208247,55575,-51965,138043,89512,NotSpoofed
-187656,-208246,55576,-51964,138044,89513,NotSpoofed
-187655,-208245,55577,-51963,138045,89514,NotSpoofed
-187654,-208244,55578,-51962,138046,89515,NotSpoofed
-187653,-208243,55579,-51961,138047,89516,NotSpoofed
-187652,-208242,55580,-51960,138048,89517,NotSpoofed
-187651,-208241,55581,-51959,138049,89518,NotSpoofed
-187650,-208240,55582,-51958,138050,89519,NotSpoofed
-187649,-208239,55583,-51957,138051,89520,NotSpoofed
-187648,-208238,55584,-51956,138052,89521,NotSpoofed
-187647,-208237,55585,-51955,138053,89522,NotSpoofed
-187646,-208236,55586,-51954,138054,89523,NotSpoofed
-187645,-208235,55587,-51953,138055,89524,NotSpoofed
-187644,-208234,55588,-51952,138056,89525,NotSpoofed
-187643,-208233,55589,-51951,138057,89526,NotSpoofed
-187642,-208232,55590,-51950,138058,89527,NotSpoofed
-187641,-208231,55591,-51949,138059,89528,NotSpoofed
-187640,-208230,55592,-51948,138060,89529,NotSpoofed
-187639,-208229,55593,-51947,138061,89530,NotSpoofed
-187638,-208228,55594,-51946,138062,89531,NotSpoofed
-187637,-208227,55595,-51945,138063,89532,NotSpoofed
-187636,-208226,55596,-51944,138064,89533,NotSpoofed
-187635,-208225,55597,-51943,138065,89534,NotSpoofed
-187634,-208224,55598,-51942,138066,89535,NotSpoofed
-187633,-208223,55599,-51941,138067,89536,NotSpoofed
-187632,-208222,55600,-51940,138068,89537,NotSpoofed
-187631,-208221,55601,-51939,138069,89538,NotSpoofed
-187630,-208220,55602,-51938,138070,89539,NotSpoofed
-187629,-208219,55603,-51937,138071,89540,NotSpoofed
-187628,-208218,55604,-51936,138072,89541,NotSpoofed
-187627,-208217,55605,-51935,138073,89542,NotSpoofed
-187626,-208216,55606,-51934,138074,89543,NotSpoofed
-187625,-208215,55607,-51933,138075,89544,NotSpoofed
-187624,-208214,55608,-51932,138076,89545,NotSpoofed
-187623,-208213,55609,-51931,138077,89546,NotSpoofed
-187622,-208212,55610,-51930,138078,89547,NotSpoofed
-187621,-208211,55611,-51929,138079,89548,NotSpoofed
-187620,-208210,55612,-51928,138080,89549,NotSpoofed
-187619,-208209,55613,-51927,138081,89550,NotSpoofed
-187618,-208208,55614,-51926,138082,89551,NotSpoofed
-187617,-208207,55615,-51925,138083,89552,NotSpoofed
-187616,-208206,55616,-51924,138084,89553,NotSpoofed
-187615,-208205,55617,-51923,138085,89554,NotSpoofed
-187614,-208204,55618,-51922,138086,89555,NotSpoofed
-187613,-208203,55619,-51921,138087,89556,NotSpoofed
-187612,-208202,55620,-51920,138088,89557,NotSpoofed
-187611,-208201,55621,-51919,138089,89558,NotSpoofed
-187610,-208200,55622,-51918,138090,89559,NotSpoofed
-187609,-208199,55623,-51917,138091,89560,NotSpoofed
-187608,-208198,55624,-51916,138092,89561,NotSpoofed
-187607,-208197,55625,-51915,138093,89562,NotSpoofed
-187606,-208196,55626,-51914,138094,89563,NotSpoofed
-187605,-208195,55627,-51913,138095,89564,NotSpoofed
-187604,-208194,55628,-51912,138096,89565,NotSpoofed
-187603,-208193,55629,-51911,138097,89566,NotSpoofed
-187602,-208192,55630,-51910,138098,89567,NotSpoofed
-187601,-208191,55631,-51909,138099,89568,NotSpoofed
-187600,-208190,55632,-51908,138100,89569,NotSpoofed
-187599,-208189,55633,-51907,138101,89570,NotSpoofed
-187598,-208188,55634,-51906,138102,89571,NotSpoofed
-187597,-208187,55635,-51905,138103,89572,NotSpoofed
-187596,-208186,55636,-51904,138104,89573,NotSpoofed
-187595,-208185,55637,-51903,138105,89574,NotSpoofed
-187594,-208184,55638,-51902,138106,89575,NotSpoofed
-187593,-208183,55639,-51901,138107,89576,NotSpoofed
-187592,-208182,55640,-51900,138108,89577,NotSpoofed
-187591,-208181,55641,-51899,138109,89578,NotSpoofed
-187590,-208180,55642,-51898,138110,89579,NotSpoofed
-187589,-208179,55643,-51897,138111,89580,NotSpoofed
-187588,-208178,55644,-51896,138112,89581,NotSpoofed
-187587,-208177,55645,-51895,138113,89582,NotSpoofed
-187586,-208176,55646,-51894,138114,89583,NotSpoofed
-187585,-208175,55647,-51893,138115,89584,NotSpoofed
-187584,-208174,55648,-51892,138116,89585,NotSpoofed
-187583,-208173,55649,-51891,138117,89586,NotSpoofed
-187582,-208172,55650,-51890,138118,89587,NotSpoofed
-187581,-208171,55651,-51889,138119,89588,NotSpoofed
-187580,-208170,55652,-51888,138120,89589,NotSpoofed
-187579,-208169,55653,-51887,138121,89590,NotSpoofed
-187578,-208168,55654,-51886,138122,89591,NotSpoofed
-187577,-208167,55655,-51885,138123,89592,NotSpoofed
-187576,-208166,55656,-51884,138124,89593,NotSpoofed
-187575,-208165,55657,-51883,138125,89594,NotSpoofed
-187574,-208164,55658,-51882,138126,89595,NotSpoofed
-187573,-208163,55659,-51881,138127,89596,NotSpoofed
-187572,-208162,55660,-51880,138128,89597,NotSpoofed
-187571,-208161,55661,-51879,138129,89598,NotSpoofed
-187570,-208160,55662,-51878,138130,89599,NotSpoofed
-187569,-208159,55663,-51877,138131,89600,NotSpoofed
-187568,-208158,55664,-51876,138132,89601,NotSpoofed
-187567,-208157,55665,-51875,138133,89602,NotSpoofed
-187566,-208156,55666,-51874,138134,89603,NotSpoofed
-187565,-208155,55667,-51873,138135,89604,NotSpoofed
-187564,-208154,55668,-51872,138136,89605,NotSpoofed
-187563,-208153,55669,-51871,138137,89606,NotSpoofed
-187562,-208152,55670,-51870,138138,89607,NotSpoofed
-187561,-208151,55671,-51869,138139,89608,NotSpoofed
-187560,-208150,55672,-51868,138140,89609,NotSpoofed
-187559,-208149,55673,-51867,138141,89610,NotSpoofed
-187558,-208148,55674,-51866,138142,89611,NotSpoofed
-187557,-208147,55675,-51865,138143,89612,NotSpoofed
-187556,-208146,55676,-51864,138144,89613,NotSpoofed
-187555,-208145,55677,-51863,138145,89614,NotSpoofed
-187554,-208144,55678,-51862,138146,89615,NotSpoofed
-187553,-208143,55679,-51861,138147,89616,NotSpoofed
-187552,-208142,55680,-51860,138148,89617,NotSpoofed
-187551,-208141,55681,-51859,138149,89618,NotSpoofed
-187550,-208140,55682,-51858,138150,89619,NotSpoofed
-187549,-208139,55683,-51857,138151,89620,NotSpoofed
-187548,-208138,55684,-51856,138152,89621,NotSpoofed
-187547,-208137,55685,-51855,138153,89622,NotSpoofed
-187546,-208136,55686,-51854,138154,89623,NotSpoofed
-187545,-208135,55687,-51853,138155,89624,NotSpoofed
-187544,-208134,55688,-51852,138156,89625,NotSpoofed
-187543,-208133,55689,-51851,138157,89626,NotSpoofed
-187542,-208132,55690,-51850,138158,89627,NotSpoofed
-187541,-208131,55691,-51849,138159,89628,NotSpoofed
-187540,-208130,55692,-51848,138160,89629,NotSpoofed
-187539,-208129,55693,-51847,138161,89630,NotSpoofed
-187538,-208128,55694,-51846,138162,89631,NotSpoofed
-187537,-208127,55695,-51845,138163,89632,NotSpoofed
-187536,-208126,55696,-51844,138164,89633,NotSpoofed
-187535,-208125,55697,-51843,138165,89634,NotSpoofed
-187534,-208124,55698,-51842,138166,89635,NotSpoofed
-187533,-208123,55699,-51841,138167,89636,NotSpoofed
-187532,-208122,55700,-51840,138168,89637,NotSpoofed
-187531,-208121,55701,-51839,138169,89638,NotSpoofed
-187530,-208120,55702,-51838,138170,89639,NotSpoofed
-187529,-208119,55703,-51837,138171,89640,NotSpoofed
-187528,-208118,55704,-51836,138172,89641,NotSpoofed
-187527,-208117,55705,-51835,138173,89642,NotSpoofed
-187526,-208116,55706,-51834,138174,89643,NotSpoofed
-187525,-208115,55707,-51833,138175,89644,NotSpoofed
-187524,-208114,55708,-51832,138176,89645,NotSpoofed
-187523,-208113,55709,-51831,138177,89646,NotSpoofed
-187522,-208112,55710,-51830,138178,89647,NotSpoofed
-187521,-208111,55711,-51829,138179,89648,NotSpoofed
-187520,-208110,55712,-51828,138180,89649,NotSpoofed
-187519,-208109,55713,-51827,138181,89650,NotSpoofed
-187518,-208108,55714,-51826,138182,89651,NotSpoofed
-187517,-208107,55715,-51825,138183,89652,NotSpoofed
-187516,-208106,55716,-51824,138184,89653,NotSpoofed
-187515,-208105,55717,-51823,138185,89654,NotSpoofed
-187514,-208104,55718,-51822,138186,89655,NotSpoofed
-187513,-208103,55719,-51821,138187,89656,NotSpoofed
-187512,-208102,55720,-51820,138188,89657,NotSpoofed
-187511,-208101,55721,-51819,138189,89658,NotSpoofed
-187510,-208100,55722,-51818,138190,89659,NotSpoofed
-187509,-208099,55723,-51817,138191,89660,NotSpoofed
-187508,-208098,55724,-51816,138192,89661,NotSpoofed
-187507,-208097,55725,-51815,138193,89662,NotSpoofed
-187506,-208096,55726,-51814,138194,89663,NotSpoofed
-187505,-208095,55727,-51813,138195,89664,NotSpoofed
-187504,-208094,55728,-51812,138196,89665,NotSpoofed
-187503,-208093,55729,-51811,138197,89666,NotSpoofed
-187502,-208092,55730,-51810,138198,89667,NotSpoofed
-187501,-208091,55731,-51809,138199,89668,NotSpoofed
-187500,-208090,55732,-51808,138200,89669,NotSpoofed
-187499,-208089,55733,-51807,138201,89670,NotSpoofed
-187498,-208088,55734,-51806,138202,89671,NotSpoofed
-187497,-208087,55735,-51805,138203,89672,NotSpoofed
-187496,-208086,55736,-51804,138204,89673,NotSpoofed
-187495,-208085,55737,-51803,138205,89674,NotSpoofed
-187494,-208084,55738,-51802,138206,89675,NotSpoofed
-187493,-208083,55739,-51801,138207,89676,NotSpoofed
-187492,-208082,55740,-51800,138208,89677,NotSpoofed
-187491,-208081,55741,-51799,138209,89678,NotSpoofed
-187490,-208080,55742,-51798,138210,89679,NotSpoofed
-187489,-208079,55743,-51797,138211,89680,NotSpoofed
-187488,-208078,55744,-51796,138212,89681,NotSpoofed
-187487,-208077,55745,-51795,138213,89682,NotSpoofed
-187486,-208076,55746,-51794,138214,89683,NotSpoofed
-187485,-208075,55747,-51793,138215,89684,NotSpoofed
-187484,-208074,55748,-51792,138216,89685,NotSpoofed
-187483,-208073,55749,-51791,138217,89686,NotSpoofed
-187482,-208072,55750,-51790,138218,89687,NotSpoofed
-187481,-208071,55751,-51789,138219,89688,NotSpoofed
-187480,-208070,55752,-51788,138220,89689,NotSpoofed
-187479,-208069,55753,-51787,138221,89690,NotSpoofed
