I_P  ,I_E,I_L  ,Q_E ,Q_P,Q_L  ,Labels
48849,-151186,143904,4249,-83146,-6003,NotSpoofed
48850,-151185,143905,4250,-83145,-6002,NotSpoofed
48851,-151184,143906,4251,-83144,-6001,NotSpoofed
48852,-151183,143907,4252,-83143,-6000,NotSpoofed
48853,-151182,143908,4253,-83142,-5999,NotSpoofed
48854,-151181,143909,4254,-83141,-5998,NotSpoofed
48855,-151180,143910,4255,-83140,-5997,NotSpoofed
48856,-151179,143911,4256,-83139,-5996,NotSpoofed
48857,-151178,143912,4257,-83138,-5995,NotSpoofed
48858,-151177,143913,4258,-83137,-5994,NotSpoofed
48859,-151176,143914,4259,-83136,-5993,NotSpoofed
48860,-151175,143915,4260,-83135,-5992,NotSpoofed
48861,-151174,143916,4261,-83134,-5991,NotSpoofed
48862,-151173,143917,4262,-83133,-5990,NotSpoofed
48863,-151172,143918,4263,-83132,-5989,NotSpoofed
48864,-151171,143919,4264,-83131,-5988,NotSpoofed
48865,-151170,143920,4265,-83130,-5987,NotSpoofed
48866,-151169,143921,4266,-83129,-5986,NotSpoofed
48867,-151168,143922,4267,-83128,-5985,NotSpoofed
48868,-151167,143923,4268,-83127,-5984,NotSpoofed
48869,-151166,143924,4269,-83126,-5983,NotSpoofed
48870,-151165,143925,4270,-83125,-5982,NotSpoofed
48871,-151164,143926,4271,-83124,-5981,NotSpoofed
48872,-151163,143927,4272,-83123,-5980,NotSpoofed
48873,-151162,143928,4273,-83122,-5979,NotSpoofed
48874,-151161,143929,4274,-83121,-5978,NotSpoofed
48875,-151160,143930,4275,-83120,-5977,NotSpoofed
48876,-151159,143931,4276,-83119,-5976,NotSpoofed
48877,-151158,143932,4277,-83118,-5975,NotSpoofed
48878,-151157,143933,4278,-83117,-5974,NotSpoofed
48879,-151156,143934,4279,-83116,-5973,NotSpoofed
48880,-151155,143935,4280,-83115,-5972,NotSpoofed
48881,-151154,143936,4281,-83114,-5971,NotSpoofed
48882,-151153,143937,4282,-83113,-5970,NotSpoofed
48883,-151152,143938,4283,-83112,-5969,NotSpoofed
48884,-151151,143939,4284,-83111,-5968,NotSpoofed
48885,-151150,143940,4285,-83110,-5967,NotSpoofed
48886,-151149,143941,4286,-83109,-5966,NotSpoofed
48887,-151148,143942,4287,-83108,-5965,NotSpoofed
48888,-151147,143943,4288,-83107,-5964,NotSpoofed
48889,-151146,143944,4289,-83106,-5963,NotSpoofed
48890,-151145,143945,4290,-83105,-5962,NotSpoofed
48891,-151144,143946,4291,-83104,-5961,NotSpoofed
48892,-151143,143947,4292,-83103,-5960,NotSpoofed
48893,-151142,143948,4293,-83102,-5959,NotSpoofed
48894,-151141,143949,4294,-83101,-5958,NotSpoofed
48895,-151140,143950,4295,-83100,-5957,NotSpoofed
48896,-151139,143951,4296,-83099,-5956,NotSpoofed
48897,-151138,143952,4297,-83098,-5955,NotSpoofed
48898,-151137,143953,4298,-83097,-5954,NotSpoofed
48899,-151136,143954,4299,-83096,-5953,NotSpoofed
48900,-151135,143955,4300,-83095,-5952,NotSpoofed
48901,-151134,143956,4301,-83094,-5951,NotSpoofed
48902,-151133,143957,4302,-83093,-5950,NotSpoofed
48903,-151132,143958,4303,-83092,-5949,NotSpoofed
48904,-151131,143959,4304,-83091,-5948,NotSpoofed
48905,-151130,143960,4305,-83090,-5947,NotSpoofed
48906,-151129,143961,4306,-83089,-5946,NotSpoofed
48907,-151128,143962,4307,-83088,-5945,NotSpoofed
48908,-151127,143963,4308,-83087,-5944,NotSpoofed
48909,-151126,143964,4309,-83086,-5943,NotSpoofed
48910,-151125,143965,4310,-83085,-5942,NotSpoofed
48911,-151124,143966,4311,-83084,-5941,NotSpoofed
48912,-151123,143967,4312,-83083,-5940,NotSpoofed
48913,-151122,143968,4313,-83082,-5939,NotSpoofed
48914,-151121,143969,4314,-83081,-5938,NotSpoofed
48915,-151120,143970,4315,-83080,-5937,NotSpoofed
48916,-151119,143971,4316,-83079,-5936,NotSpoofed
48917,-151118,143972,4317,-83078,-5935,NotSpoofed
48918,-151117,143973,4318,-83077,-5934,NotSpoofed
48919,-151116,143974,4319,-83076,-5933,NotSpoofed
48920,-151115,143975,4320,-83075,-5932,NotSpoofed
48921,-151114,143976,4321,-83074,-5931,NotSpoofed
48922,-151113,143977,4322,-83073,-5930,NotSpoofed
48923,-151112,143978,4323,-83072,-5929,NotSpoofed
48924,-151111,143979,4324,-83071,-5928,NotSpoofed
48925,-151110,143980,4325,-83070,-5927,NotSpoofed
48926,-151109,143981,4326,-83069,-5926,NotSpoofed
48927,-151108,143982,4327,-83068,-5925,NotSpoofed
48928,-151107,143983,4328,-83067,-5924,NotSpoofed
48929,-151106,143984,4329,-83066,-5923,NotSpoofed
48930,-151105,143985,4330,-83065,-5922,NotSpoofed
48931,-151104,143986,4331,-83064,-5921,NotSpoofed
48932,-151103,143987,4332,-83063,-5920,NotSpoofed
48933,-151102,143988,4333,-83062,-5919,NotSpoofed
48934,-151101,143989,4334,-83061,-5918,NotSpoofed
48935,-151100,143990,4335,-83060,-5917,NotSpoofed
48936,-151099,143991,4336,-83059,-5916,NotSpoofed
48937,-151098,143992,4337,-83058,-5915,NotSpoofed
48938,-151097,143993,4338,-83057,-5914,NotSpoofed
48939,-151096,143994,4339,-83056,-5913,NotSpoofed
48940,-151095,143995,4340,-83055,-5912,NotSpoofed
48941,-151094,143996,4341,-83054,-5911,NotSpoofed
48942,-151093,143997,4342,-83053,-5910,NotSpoofed
48943,-151092,143998,4343,-83052,-5909,NotSpoofed
48944,-151091,143999,4344,-83051,-5908,NotSpoofed
48945,-151090,144000,4345,-83050,-5907,NotSpoofed
48946,-151089,144001,4346,-83049,-5906,NotSpoofed
48947,-151088,144002,4347,-83048,-5905,NotSpoofed
48948,-151087,144003,4348,-83047,-5904,NotSpoofed
48949,-151086,144004,4349,-83046,-5903,NotSpoofed
48950,-151085,144005,4350,-83045,-5902,NotSpoofed
48951,-151084,144006,4351,-83044,-5901,NotSpoofed
48952,-151083,144007,4352,-83043,-5900,NotSpoofed
48953,-151082,144008,4353,-83042,-5899,NotSpoofed
48954,-151081,144009,4354,-83041,-5898,NotSpoofed
48955,-151080,144010,4355,-83040,-5897,NotSpoofed
48956,-151079,144011,4356,-83039,-5896,NotSpoofed
48957,-151078,144012,4357,-83038,-5895,NotSpoofed
48958,-151077,144013,4358,-83037,-5894,NotSpoofed
48959,-151076,144014,4359,-83036,-5893,NotSpoofed
48960,-151075,144015,4360,-83035,-5892,NotSpoofed
48961,-151074,144016,4361,-83034,-5891,NotSpoofed
48962,-151073,144017,4362,-83033,-5890,NotSpoofed
48963,-151072,144018,4363,-83032,-5889,NotSpoofed
48964,-151071,144019,4364,-83031,-5888,NotSpoofed
48965,-151070,144020,4365,-83030,-5887,NotSpoofed
48966,-151069,144021,4366,-83029,-5886,NotSpoofed
48967,-151068,144022,4367,-83028,-5885,NotSpoofed
48968,-151067,144023,4368,-83027,-5884,NotSpoofed
48969,-151066,144024,4369,-83026,-5883,NotSpoofed
48970,-151065,144025,4370,-83025,-5882,NotSpoofed
48971,-151064,144026,4371,-83024,-5881,NotSpoofed
48972,-151063,144027,4372,-83023,-5880,NotSpoofed
48973,-151062,144028,4373,-83022,-5879,NotSpoofed
48974,-151061,144029,4374,-83021,-5878,NotSpoofed
48975,-151060,144030,4375,-83020,-5877,NotSpoofed
48976,-151059,144031,4376,-83019,-5876,NotSpoofed
48977,-151058,144032,4377,-83018,-5875,NotSpoofed
48978,-151057,144033,4378,-83017,-5874,NotSpoofed
48979,-151056,144034,4379,-83016,-5873,NotSpoofed
48980,-151055,144035,4380,-83015,-5872,NotSpoofed
48981,-151054,144036,4381,-83014,-5871,NotSpoofed
48982,-151053,144037,4382,-83013,-5870,NotSpoofed
48983,-151052,144038,4383,-83012,-5869,NotSpoofed
48984,-151051,144039,4384,-83011,-5868,NotSpoofed
48985,-151050,144040,4385,-83010,-5867,NotSpoofed
48986,-151049,144041,4386,-83009,-5866,NotSpoofed
48987,-151048,144042,4387,-83008,-5865,NotSpoofed
48988,-151047,144043,4388,-83007,-5864,NotSpoofed
48989,-151046,144044,4389,-83006,-5863,NotSpoofed
48990,-151045,144045,4390,-83005,-5862,NotSpoofed
48991,-151044,144046,4391,-83004,-5861,NotSpoofed
48992,-151043,144047,4392,-83003,-5860,NotSpoofed
48993,-151042,144048,4393,-83002,-5859,NotSpoofed
48994,-151041,144049,4394,-83001,-5858,NotSpoofed
48995,-151040,144050,4395,-83000,-5857,NotSpoofed
48996,-151039,144051,4396,-82999,-5856,NotSpoofed
48997,-151038,144052,4397,-82998,-5855,NotSpoofed
48998,-151037,144053,4398,-82997,-5854,NotSpoofed
48999,-151036,144054,4399,-82996,-5853,NotSpoofed
49000,-151035,144055,4400,-82995,-5852,NotSpoofed
49001,-151034,144056,4401,-82994,-5851,NotSpoofed
49002,-151033,144057,4402,-82993,-5850,NotSpoofed
49003,-151032,144058,4403,-82992,-5849,NotSpoofed
49004,-151031,144059,4404,-82991,-5848,NotSpoofed
49005,-151030,144060,4405,-82990,-5847,NotSpoofed
49006,-151029,144061,4406,-82989,-5846,NotSpoofed
49007,-151028,144062,4407,-82988,-5845,NotSpoofed
49008,-151027,144063,4408,-82987,-5844,NotSpoofed
49009,-151026,144064,4409,-82986,-5843,NotSpoofed
49010,-151025,144065,4410,-82985,-5842,NotSpoofed
49011,-151024,144066,4411,-82984,-5841,NotSpoofed
49012,-151023,144067,4412,-82983,-5840,NotSpoofed
49013,-151022,144068,4413,-82982,-5839,NotSpoofed
49014,-151021,144069,4414,-82981,-5838,NotSpoofed
49015,-151020,144070,4415,-82980,-5837,NotSpoofed
49016,-151019,144071,4416,-82979,-5836,NotSpoofed
49017,-151018,144072,4417,-82978,-5835,NotSpoofed
49018,-151017,144073,4418,-82977,-5834,NotSpoofed
49019,-151016,144074,4419,-82976,-5833,NotSpoofed
49020,-151015,144075,4420,-82975,-5832,NotSpoofed
49021,-151014,144076,4421,-82974,-5831,NotSpoofed
49022,-151013,144077,4422,-82973,-5830,NotSpoofed
49023,-151012,144078,4423,-82972,-5829,NotSpoofed
49024,-151011,144079,4424,-82971,-5828,NotSpoofed
49025,-151010,144080,4425,-82970,-5827,NotSpoofed
49026,-151009,144081,4426,-82969,-5826,NotSpoofed
49027,-151008,144082,4427,-82968,-5825,NotSpoofed
49028,-151007,144083,4428,-82967,-5824,NotSpoofed
49029,-151006,144084,4429,-82966,-5823,NotSpoofed
49030,-151005,144085,4430,-82965,-5822,NotSpoofed
49031,-151004,144086,4431,-82964,-5821,NotSpoofed
49032,-151003,144087,4432,-82963,-5820,NotSpoofed
49033,-151002,144088,4433,-82962,-5819,NotSpoofed
49034,-151001,144089,4434,-82961,-5818,NotSpoofed
49035,-151000,144090,4435,-82960,-5817,NotSpoofed
49036,-150999,144091,4436,-82959,-5816,NotSpoofed
49037,-150998,144092,4437,-82958,-5815,NotSpoofed
49038,-150997,144093,4438,-82957,-5814,NotSpoofed
49039,-150996,144094,4439,-82956,-5813,NotSpoofed
49040,-150995,144095,4440,-82955,-5812,NotSpoofed
49041,-150994,144096,4441,-82954,-5811,NotSpoofed
49042,-150993,144097,4442,-82953,-5810,NotSpoofed
49043,-150992,144098,4443,-82952,-5809,NotSpoofed
49044,-150991,144099,4444,-82951,-5808,NotSpoofed
49045,-150990,144100,4445,-82950,-5807,NotSpoofed
49046,-150989,144101,4446,-82949,-5806,NotSpoofed
49047,-150988,144102,4447,-82948,-5805,NotSpoofed
49048,-150987,144103,4448,-82947,-5804,NotSpoofed
49049,-150986,144104,4449,-82946,-5803,NotSpoofed
49050,-150985,144105,4450,-82945,-5802,NotSpoofed
49051,-150984,144106,4451,-82944,-5801,NotSpoofed
49052,-150983,144107,4452,-82943,-5800,NotSpoofed
49053,-150982,144108,4453,-82942,-5799,NotSpoofed
49054,-150981,144109,4454,-82941,-5798,NotSpoofed
49055,-150980,144110,4455,-82940,-5797,NotSpoofed
49056,-150979,144111,4456,-82939,-5796,NotSpoofed
49057,-150978,144112,4457,-82938,-5795,NotSpoofed
49058,-150977,144113,4458,-82937,-5794,NotSpoofed
49059,-150976,144114,4459,-82936,-5793,NotSpoofed
49060,-150975,144115,4460,-82935,-5792,NotSpoofed
49061,-150974,144116,4461,-82934,-5791,NotSpoofed
49062,-150973,144117,4462,-82933,-5790,NotSpoofed
49063,-150972,144118,4463,-82932,-5789,NotSpoofed
49064,-150971,144119,4464,-82931,-5788,NotSpoofed
49065,-150970,144120,4465,-82930,-5787,NotSpoofed
49066,-150969,144121,4466,-82929,-5786,NotSpoofed
49067,-150968,144122,4467,-82928,-5785,NotSpoofed
49068,-150967,144123,4468,-82927,-5784,NotSpoofed
49069,-150966,144124,4469,-82926,-5783,NotSpoofed
49070,-150965,144125,4470,-82925,-5782,NotSpoofed
49071,-150964,144126,4471,-82924,-5781,NotSpoofed
49072,-150963,144127,4472,-82923,-5780,NotSpoofed
49073,-150962,144128,4473,-82922,-5779,NotSpoofed
49074,-150961,144129,4474,-82921,-5778,NotSpoofed
49075,-150960,144130,4475,-82920,-5777,NotSpoofed
49076,-150959,144131,4476,-82919,-5776,NotSpoofed
49077,-150958,144132,4477,-82918,-5775,NotSpoofed
49078,-150957,144133,4478,-82917,-5774,NotSpoofed
49079,-150956,144134,4479,-82916,-5773,NotSpoofed
49080,-150955,144135,4480,-82915,-5772,NotSpoofed
49081,-150954,144136,4481,-82914,-5771,NotSpoofed
49082,-150953,144137,4482,-82913,-5770,NotSpoofed
49083,-150952,144138,4483,-82912,-5769,NotSpoofed
49084,-150951,144139,4484,-82911,-5768,NotSpoofed
49085,-150950,144140,4485,-82910,-5767,NotSpoofed
49086,-150949,144141,4486,-82909,-5766,NotSpoofed
49087,-150948,144142,4487,-82908,-5765,NotSpoofed
49088,-150947,144143,4488,-82907,-5764,NotSpoofed
49089,-150946,144144,4489,-82906,-5763,NotSpoofed
49090,-150945,144145,4490,-82905,-5762,NotSpoofed
49091,-150944,144146,4491,-82904,-5761,NotSpoofed
49092,-150943,144147,4492,-82903,-5760,NotSpoofed
49093,-150942,144148,4493,-82902,-5759,NotSpoofed
49094,-150941,144149,4494,-82901,-5758,NotSpoofed
49095,-150940,144150,4495,-82900,-5757,NotSpoofed
49096,-150939,144151,4496,-82899,-5756,NotSpoofed
49097,-150938,144152,4497,-82898,-5755,NotSpoofed
49098,-150937,144153,4498,-82897,-5754,NotSpoofed
49099,-150936,144154,4499,-82896,-5753,NotSpoofed
49100,-150935,144155,4500,-82895,-5752,NotSpoofed
49101,-150934,144156,4501,-82894,-5751,NotSpoofed
49102,-150933,144157,4502,-82893,-5750,NotSpoofed
49103,-150932,144158,4503,-82892,-5749,NotSpoofed
49104,-150931,144159,4504,-82891,-5748,NotSpoofed
49105,-150930,144160,4505,-82890,-5747,NotSpoofed
49106,-150929,144161,4506,-82889,-5746,NotSpoofed
49107,-150928,144162,4507,-82888,-5745,NotSpoofed
49108,-150927,144163,4508,-82887,-5744,NotSpoofed
49109,-150926,144164,4509,-82886,-5743,NotSpoofed
49110,-150925,144165,4510,-82885,-5742,NotSpoofed
49111,-150924,144166,4511,-82884,-5741,NotSpoofed
49112,-150923,144167,4512,-82883,-5740,NotSpoofed
49113,-150922,144168,4513,-82882,-5739,NotSpoofed
49114,-150921,144169,4514,-82881,-5738,NotSpoofed
49115,-150920,144170,4515,-82880,-5737,NotSpoofed
49116,-150919,144171,4516,-82879,-5736,NotSpoofed
49117,-150918,144172,4517,-82878,-5735,NotSpoofed
49118,-150917,144173,4518,-82877,-5734,NotSpoofed
49119,-150916,144174,4519,-82876,-5733,NotSpoofed
49120,-150915,144175,4520,-82875,-5732,NotSpoofed
49121,-150914,144176,4521,-82874,-5731,NotSpoofed
49122,-150913,144177,4522,-82873,-5730,NotSpoofed
49123,-150912,144178,4523,-82872,-5729,NotSpoofed
49124,-150911,144179,4524,-82871,-5728,NotSpoofed
49125,-150910,144180,4525,-82870,-5727,NotSpoofed
49126,-150909,144181,4526,-82869,-5726,NotSpoofed
49127,-150908,144182,4527,-82868,-5725,NotSpoofed
49128,-150907,144183,4528,-82867,-5724,NotSpoofed
49129,-150906,144184,4529,-82866,-5723,NotSpoofed
49130,-150905,144185,4530,-82865,-5722,NotSpoofed
49131,-150904,144186,4531,-82864,-5721,NotSpoofed
49132,-150903,144187,4532,-82863,-5720,NotSpoofed
49133,-150902,144188,4533,-82862,-5719,NotSpoofed
49134,-150901,144189,4534,-82861,-5718,NotSpoofed
49135,-150900,144190,4535,-82860,-5717,NotSpoofed
49136,-150899,144191,4536,-82859,-5716,NotSpoofed
49137,-150898,144192,4537,-82858,-5715,NotSpoofed
49138,-150897,144193,4538,-82857,-5714,NotSpoofed
49139,-150896,144194,4539,-82856,-5713,NotSpoofed
49140,-150895,144195,4540,-82855,-5712,NotSpoofed
49141,-150894,144196,4541,-82854,-5711,NotSpoofed
49142,-150893,144197,4542,-82853,-5710,NotSpoofed
49143,-150892,144198,4543,-82852,-5709,NotSpoofed
49144,-150891,144199,4544,-82851,-5708,NotSpoofed
49145,-150890,144200,4545,-82850,-5707,NotSpoofed
49146,-150889,144201,4546,-82849,-5706,NotSpoofed
49147,-150888,144202,4547,-82848,-5705,NotSpoofed
49148,-150887,144203,4548,-82847,-5704,NotSpoofed
49149,-150886,144204,4549,-82846,-5703,NotSpoofed
49150,-150885,144205,4550,-82845,-5702,NotSpoofed
49151,-150884,144206,4551,-82844,-5701,NotSpoofed
49152,-150883,144207,4552,-82843,-5700,NotSpoofed
49153,-150882,144208,4553,-82842,-5699,NotSpoofed
49154,-150881,144209,4554,-82841,-5698,NotSpoofed
49155,-150880,144210,4555,-82840,-5697,NotSpoofed
49156,-150879,144211,4556,-82839,-5696,NotSpoofed
49157,-150878,144212,4557,-82838,-5695,NotSpoofed
49158,-150877,144213,4558,-82837,-5694,NotSpoofed
49159,-150876,144214,4559,-82836,-5693,NotSpoofed
49160,-150875,144215,4560,-82835,-5692,NotSpoofed
49161,-150874,144216,4561,-82834,-5691,NotSpoofed
49162,-150873,144217,4562,-82833,-5690,NotSpoofed
49163,-150872,144218,4563,-82832,-5689,NotSpoofed
49164,-150871,144219,4564,-82831,-5688,NotSpoofed
49165,-150870,144220,4565,-82830,-5687,NotSpoofed
49166,-150869,144221,4566,-82829,-5686,NotSpoofed
49167,-150868,144222,4567,-82828,-5685,NotSpoofed
49168,-150867,144223,4568,-82827,-5684,NotSpoofed
49169,-150866,144224,4569,-82826,-5683,NotSpoofed
49170,-150865,144225,4570,-82825,-5682,NotSpoofed
49171,-150864,144226,4571,-82824,-5681,NotSpoofed
49172,-150863,144227,4572,-82823,-5680,NotSpoofed
49173,-150862,144228,4573,-82822,-5679,NotSpoofed
49174,-150861,144229,4574,-82821,-5678,NotSpoofed
49175,-150860,144230,4575,-82820,-5677,NotSpoofed
49176,-150859,144231,4576,-82819,-5676,NotSpoofed
49177,-150858,144232,4577,-82818,-5675,NotSpoofed
49178,-150857,144233,4578,-82817,-5674,NotSpoofed
49179,-150856,144234,4579,-82816,-5673,NotSpoofed
49180,-150855,144235,4580,-82815,-5672,NotSpoofed
49181,-150854,144236,4581,-82814,-5671,NotSpoofed
49182,-150853,144237,4582,-82813,-5670,NotSpoofed
49183,-150852,144238,4583,-82812,-5669,NotSpoofed
49184,-150851,144239,4584,-82811,-5668,NotSpoofed
49185,-150850,144240,4585,-82810,-5667,NotSpoofed
49186,-150849,144241,4586,-82809,-5666,NotSpoofed
49187,-150848,144242,4587,-82808,-5665,NotSpoofed
49188,-150847,144243,4588,-82807,-5664,NotSpoofed
49189,-150846,144244,4589,-82806,-5663,NotSpoofed
49190,-150845,144245,4590,-82805,-5662,NotSpoofed
49191,-150844,144246,4591,-82804,-5661,NotSpoofed
49192,-150843,144247,4592,-82803,-5660,NotSpoofed
49193,-150842,144248,4593,-82802,-5659,NotSpoofed
49194,-150841,144249,4594,-82801,-5658,NotSpoofed
49195,-150840,144250,4595,-82800,-5657,NotSpoofed
49196,-150839,144251,4596,-82799,-5656,NotSpoofed
49197,-150838,144252,4597,-82798,-5655,NotSpoofed
49198,-150837,144253,4598,-82797,-5654,NotSpoofed
49199,-150836,144254,4599,-82796,-5653,NotSpoofed
49200,-150835,144255,4600,-82795,-5652,NotSpoofed
49201,-150834,144256,4601,-82794,-5651,NotSpoofed
49202,-150833,144257,4602,-82793,-5650,NotSpoofed
49203,-150832,144258,4603,-82792,-5649,NotSpoofed
49204,-150831,144259,4604,-82791,-5648,NotSpoofed
49205,-150830,144260,4605,-82790,-5647,NotSpoofed
49206,-150829,144261,4606,-82789,-5646,NotSpoofed
49207,-150828,144262,4607,-82788,-5645,NotSpoofed
49208,-150827,144263,4608,-82787,-5644,NotSpoofed
49209,-150826,144264,4609,-82786,-5643,NotSpoofed
49210,-150825,144265,4610,-82785,-5642,NotSpoofed
49211,-150824,144266,4611,-82784,-5641,NotSpoofed
49212,-150823,144267,4612,-82783,-5640,NotSpoofed
49213,-150822,144268,4613,-82782,-5639,NotSpoofed
49214,-150821,144269,4614,-82781,-5638,NotSpoofed
49215,-150820,144270,4615,-82780,-5637,NotSpoofed
49216,-150819,144271,4616,-82779,-5636,NotSpoofed
49217,-150818,144272,4617,-82778,-5635,NotSpoofed
49218,-150817,144273,4618,-82777,-5634,NotSpoofed
49219,-150816,144274,4619,-82776,-5633,NotSpoofed
49220,-150815,144275,4620,-82775,-5632,NotSpoofed
49221,-150814,144276,4621,-82774,-5631,NotSpoofed
49222,-150813,144277,4622,-82773,-5630,NotSpoofed
49223,-150812,144278,4623,-82772,-5629,NotSpoofed
49224,-150811,144279,4624,-82771,-5628,NotSpoofed
49225,-150810,144280,4625,-82770,-5627,NotSpoofed
49226,-150809,144281,4626,-82769,-5626,NotSpoofed
49227,-150808,144282,4627,-82768,-5625,NotSpoofed
49228,-150807,144283,4628,-82767,-5624,NotSpoofed
49229,-150806,144284,4629,-82766,-5623,NotSpoofed
49230,-150805,144285,4630,-82765,-5622,NotSpoofed
49231,-150804,144286,4631,-82764,-5621,NotSpoofed
49232,-150803,144287,4632,-82763,-5620,NotSpoofed
49233,-150802,144288,4633,-82762,-5619,NotSpoofed
49234,-150801,144289,4634,-82761,-5618,NotSpoofed
49235,-150800,144290,4635,-82760,-5617,NotSpoofed
49236,-150799,144291,4636,-82759,-5616,NotSpoofed
49237,-150798,144292,4637,-82758,-5615,NotSpoofed
49238,-150797,144293,4638,-82757,-5614,NotSpoofed
49239,-150796,144294,4639,-82756,-5613,NotSpoofed
49240,-150795,144295,4640,-82755,-5612,NotSpoofed
49241,-150794,144296,4641,-82754,-5611,NotSpoofed
49242,-150793,144297,4642,-82753,-5610,NotSpoofed
49243,-150792,144298,4643,-82752,-5609,NotSpoofed
49244,-150791,144299,4644,-82751,-5608,NotSpoofed
49245,-150790,144300,4645,-82750,-5607,NotSpoofed
49246,-150789,144301,4646,-82749,-5606,NotSpoofed
49247,-150788,144302,4647,-82748,-5605,NotSpoofed
49248,-150787,144303,4648,-82747,-5604,NotSpoofed
49249,-150786,144304,4649,-82746,-5603,NotSpoofed
49250,-150785,144305,4650,-82745,-5602,NotSpoofed
49251,-150784,144306,4651,-82744,-5601,NotSpoofed
49252,-150783,144307,4652,-82743,-5600,NotSpoofed
49253,-150782,144308,4653,-82742,-5599,NotSpoofed
49254,-150781,144309,4654,-82741,-5598,NotSpoofed
49255,-150780,144310,4655,-82740,-5597,NotSpoofed
49256,-150779,144311,4656,-82739,-5596,NotSpoofed
49257,-150778,144312,4657,-82738,-5595,NotSpoofed
49258,-150777,144313,4658,-82737,-5594,NotSpoofed
49259,-150776,144314,4659,-82736,-5593,NotSpoofed
49260,-150775,144315,4660,-82735,-5592,NotSpoofed
49261,-150774,144316,4661,-82734,-5591,NotSpoofed
49262,-150773,144317,4662,-82733,-5590,NotSpoofed
49263,-150772,144318,4663,-82732,-5589,NotSpoofed
49264,-150771,144319,4664,-82731,-5588,NotSpoofed
49265,-150770,144320,4665,-82730,-5587,NotSpoofed
49266,-150769,144321,4666,-82729,-5586,NotSpoofed
49267,-150768,144322,4667,-82728,-5585,NotSpoofed
49268,-150767,144323,4668,-82727,-5584,NotSpoofed
49269,-150766,144324,4669,-82726,-5583,NotSpoofed
49270,-150765,144325,4670,-82725,-5582,NotSpoofed
49271,-150764,144326,4671,-82724,-5581,NotSpoofed
49272,-150763,144327,4672,-82723,-5580,NotSpoofed
49273,-150762,144328,4673,-82722,-5579,NotSpoofed
49274,-150761,144329,4674,-82721,-5578,NotSpoofed
49275,-150760,144330,4675,-82720,-5577,NotSpoofed
49276,-150759,144331,4676,-82719,-5576,NotSpoofed
49277,-150758,144332,4677,-82718,-5575,NotSpoofed
49278,-150757,144333,4678,-82717,-5574,NotSpoofed
49279,-150756,144334,4679,-82716,-5573,NotSpoofed
49280,-150755,144335,4680,-82715,-5572,NotSpoofed
49281,-150754,144336,4681,-82714,-5571,NotSpoofed
49282,-150753,144337,4682,-82713,-5570,NotSpoofed
49283,-150752,144338,4683,-82712,-5569,NotSpoofed
49284,-150751,144339,4684,-82711,-5568,NotSpoofed
49285,-150750,144340,4685,-82710,-5567,NotSpoofed
49286,-150749,144341,4686,-82709,-5566,NotSpoofed
49287,-150748,144342,4687,-82708,-5565,NotSpoofed
49288,-150747,144343,4688,-82707,-5564,NotSpoofed
49289,-150746,144344,4689,-82706,-5563,NotSpoofed
49290,-150745,144345,4690,-82705,-5562,NotSpoofed
49291,-150744,144346,4691,-82704,-5561,NotSpoofed
49292,-150743,144347,4692,-82703,-5560,NotSpoofed
49293,-150742,144348,4693,-82702,-5559,NotSpoofed
49294,-150741,144349,4694,-82701,-5558,NotSpoofed
49295,-150740,144350,4695,-82700,-5557,NotSpoofed
49296,-150739,144351,4696,-82699,-5556,NotSpoofed
49297,-150738,144352,4697,-82698,-5555,NotSpoofed
49298,-150737,144353,4698,-82697,-5554,NotSpoofed
49299,-150736,144354,4699,-82696,-5553,NotSpoofed
49300,-150735,144355,4700,-82695,-5552,NotSpoofed
49301,-150734,144356,4701,-82694,-5551,NotSpoofed
49302,-150733,144357,4702,-82693,-5550,NotSpoofed
49303,-150732,144358,4703,-82692,-5549,NotSpoofed
49304,-150731,144359,4704,-82691,-5548,NotSpoofed
49305,-150730,144360,4705,-82690,-5547,NotSpoofed
49306,-150729,144361,4706,-82689,-5546,NotSpoofed
49307,-150728,144362,4707,-82688,-5545,NotSpoofed
49308,-150727,144363,4708,-82687,-5544,NotSpoofed
49309,-150726,144364,4709,-82686,-5543,NotSpoofed
49310,-150725,144365,4710,-82685,-5542,NotSpoofed
49311,-150724,144366,4711,-82684,-5541,NotSpoofed
49312,-150723,144367,4712,-82683,-5540,NotSpoofed
49313,-150722,144368,4713,-82682,-5539,NotSpoofed
49314,-150721,144369,4714,-82681,-5538,NotSpoofed
49315,-150720,144370,4715,-82680,-5537,NotSpoofed
49316,-150719,144371,4716,-82679,-5536,NotSpoofed
49317,-150718,144372,4717,-82678,-5535,NotSpoofed
49318,-150717,144373,4718,-82677,-5534,NotSpoofed
49319,-150716,144374,4719,-82676,-5533,NotSpoofed
49320,-150715,144375,4720,-82675,-5532,NotSpoofed
49321,-150714,144376,4721,-82674,-5531,NotSpoofed
49322,-150713,144377,4722,-82673,-5530,NotSpoofed
49323,-150712,144378,4723,-82672,-5529,NotSpoofed
49324,-150711,144379,4724,-82671,-5528,NotSpoofed
49325,-150710,144380,4725,-82670,-5527,NotSpoofed
49326,-150709,144381,4726,-82669,-5526,NotSpoofed
49327,-150708,144382,4727,-82668,-5525,NotSpoofed
49328,-150707,144383,4728,-82667,-5524,NotSpoofed
49329,-150706,144384,4729,-82666,-5523,NotSpoofed
